age,occupation,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
27,Adm-clerical,White,Male,0,0,20,United-States,<=50K
32,Adm-clerical,White,Female,0,0,40,United-States,<=50K
22,Other-service,White,Male,0,0,40,United-States,<=50K
21,Handlers-cleaners,Black,Male,0,0,40,United-States,<=50K
26,Sales,White,Male,0,0,40,United-States,<=50K
55,Prof-specialty,White,Male,0,0,55,United-States,>50K
40,Craft-repair,White,Male,0,0,15,United-States,<=50K
42,Craft-repair,White,Male,0,0,44,United-States,<=50K
28,Sales,White,Male,0,0,40,United-States,<=50K
36,Machine-op-inspct,Black,Female,0,0,48,United-States,<=50K
74,Exec-managerial,White,Male,20051,0,25,United-States,>50K
63,Other-service,White,Male,0,0,40,United-States,<=50K
23,Other-service,Black,Male,0,0,12,United-States,<=50K
73,Priv-house-serv,White,Male,0,0,15,United-States,<=50K
28,Sales,White,Male,0,1902,55,United-States,>50K
50,Craft-repair,White,Male,0,0,40,United-States,<=50K
25,Handlers-cleaners,White,Male,0,0,60,England,<=50K
37,Prof-specialty,White,Female,0,0,40,United-States,<=50K
30,Handlers-cleaners,White,Male,0,0,40,United-States,>50K
19,Adm-clerical,White,Female,0,0,30,United-States,<=50K
35,Adm-clerical,White,Male,0,0,40,United-States,>50K
34,Tech-support,White,Female,0,0,40,United-States,<=50K
24,Handlers-cleaners,White,Male,0,0,40,United-States,<=50K
19,Other-service,White,Male,0,0,15,United-States,<=50K
48,Prof-specialty,White,Female,0,0,8,United-States,<=50K
46,Prof-specialty,White,Male,0,0,10,United-States,<=50K
55,Adm-clerical,White,Female,0,0,38,United-States,<=50K
48,Transport-moving,White,Male,0,0,55,United-States,>50K
67,Adm-clerical,White,Female,0,0,40,United-States,<=50K
21,Adm-clerical,Other,Female,0,0,20,Cuba,<=50K
53,Adm-clerical,White,Male,0,0,35,United-States,<=50K
35,Exec-managerial,White,Female,0,0,45,United-States,<=50K
25,Handlers-cleaners,Black,Male,0,0,40,United-States,<=50K
32,Handlers-cleaners,White,Male,0,0,40,United-States,>50K
20,Adm-clerical,Black,Male,0,0,20,United-States,<=50K
34,Farming-fishing,White,Male,0,0,40,United-States,<=50K
47,Adm-clerical,White,Male,0,0,60,United-States,<=50K
19,Other-service,White,Female,0,0,28,United-States,<=50K
19,Sales,White,Male,0,0,35,United-States,<=50K
26,Prof-specialty,Asian-Pac-Islander,Male,0,0,20,India,<=50K
58,Sales,White,Female,0,0,27,United-States,<=50K
44,Prof-specialty,White,Male,0,0,45,United-States,<=50K
48,Transport-moving,White,Male,0,0,40,United-States,>50K
36,Exec-managerial,Black,Female,0,0,40,United-States,>50K
59,Other-service,White,Female,0,0,99,United-States,<=50K
19,Adm-clerical,White,Female,0,0,10,United-States,<=50K
39,Adm-clerical,White,Female,0,0,20,United-States,<=50K
37,Transport-moving,White,Male,0,0,40,United-States,<=50K
24,Tech-support,White,Female,0,0,20,United-States,<=50K
29,Transport-moving,White,Female,0,0,40,United-States,<=50K
26,Handlers-cleaners,Other,Male,0,0,40,Mexico,<=50K
47,Machine-op-inspct,Black,Male,0,0,40,United-States,>50K
50,Adm-clerical,White,Male,0,1980,40,United-States,<=50K
17,Sales,White,Female,0,0,20,United-States,<=50K
68,Prof-specialty,White,Male,0,0,18,United-States,<=50K
40,Craft-repair,White,Male,0,0,40,United-States,<=50K
51,Craft-repair,White,Male,4386,0,40,United-States,>50K
34,Prof-specialty,White,Female,0,0,12,United-States,>50K
39,Protective-serv,Black,Female,0,0,40,United-States,>50K
18,Adm-clerical,Black,Male,0,0,40,United-States,<=50K
25,Adm-clerical,Black,Male,0,0,35,United-States,<=50K
23,Other-service,White,Male,0,0,40,United-States,<=50K
22,Prof-specialty,White,Male,0,0,30,United-States,<=50K
34,Machine-op-inspct,Other,Female,0,0,20,Columbia,<=50K
45,Prof-specialty,White,Male,0,0,40,United-States,>50K
71,Prof-specialty,White,Male,3432,0,20,United-States,<=50K
55,Craft-repair,White,Male,5013,0,52,United-States,<=50K
61,Sales,Black,Male,0,0,6,United-States,<=50K
41,Transport-moving,White,Male,0,0,35,United-States,<=50K
35,Prof-specialty,White,Female,0,0,40,United-States,<=50K
24,Farming-fishing,White,Male,0,0,50,United-States,<=50K
66,Adm-clerical,White,Male,0,0,40,United-States,<=50K
42,Other-service,White,Male,0,0,40,United-States,<=50K
45,Craft-repair,Black,Male,0,0,35,United-States,<=50K
21,Prof-specialty,White,Female,2176,0,40,United-States,<=50K
45,Exec-managerial,White,Male,0,0,40,United-States,<=50K
21,Sales,White,Female,0,0,20,United-States,<=50K
24,Transport-moving,White,Female,0,0,40,United-States,<=50K
63,Sales,White,Female,0,0,40,United-States,<=50K
50,Prof-specialty,White,Male,3781,0,40,United-States,<=50K
44,Exec-managerial,White,Female,0,0,40,United-States,<=50K
58,Farming-fishing,White,Male,0,0,80,United-States,<=50K
23,Sales,White,Female,0,0,40,United-States,<=50K
49,Machine-op-inspct,White,Female,0,0,35,United-States,<=50K
46,Sales,White,Male,0,0,40,United-States,>50K
45,Prof-specialty,White,Female,0,0,40,United-States,<=50K
61,Transport-moving,White,Male,0,0,50,United-States,>50K
54,Prof-specialty,White,Female,0,0,65,United-States,<=50K
40,Adm-clerical,Black,Female,0,0,40,United-States,<=50K
52,Prof-specialty,White,Female,0,323,40,United-States,<=50K
22,Transport-moving,White,Male,0,0,40,United-States,<=50K
29,Craft-repair,White,Male,0,0,40,United-States,<=50K
24,Handlers-cleaners,Black,Female,0,0,40,United-States,<=50K
39,Exec-managerial,White,Male,0,0,45,United-States,<=50K
27,Transport-moving,White,Male,0,1902,45,United-States,<=50K
73,Transport-moving,White,Male,0,1735,20,United-States,<=50K
29,Other-service,White,Male,0,0,38,United-States,<=50K
37,Farming-fishing,White,Male,0,0,50,United-States,<=50K
56,Prof-specialty,White,Male,0,0,40,United-States,>50K
20,Adm-clerical,White,Male,0,0,25,Nicaragua,<=50K
22,Exec-managerial,White,Female,0,0,42,Germany,<=50K
67,Other-service,White,Female,0,0,30,United-States,<=50K
39,Craft-repair,White,Male,0,2258,42,United-States,>50K
53,Machine-op-inspct,Black,Male,0,0,75,Haiti,<=50K
18,Machine-op-inspct,White,Male,0,0,25,United-States,<=50K
38,Craft-repair,White,Female,0,0,40,United-States,<=50K
41,Sales,White,Male,0,0,50,United-States,>50K
42,Sales,White,Male,0,0,45,United-States,<=50K
34,Adm-clerical,White,Female,0,0,50,United-States,<=50K
26,Sales,Asian-Pac-Islander,Male,0,0,20,South,<=50K
34,Prof-specialty,White,Female,0,0,6,United-States,<=50K
25,Sales,White,Female,0,0,40,United-States,<=50K
38,Adm-clerical,White,Female,0,0,40,United-States,<=50K
48,Handlers-cleaners,White,Male,0,0,40,United-States,<=50K
33,Machine-op-inspct,White,Female,0,0,40,United-States,<=50K
23,Prof-specialty,White,Female,0,0,36,United-States,<=50K
36,Protective-serv,Black,Female,0,0,40,United-States,<=50K
37,Prof-specialty,White,Male,0,0,50,United-States,>50K
27,Sales,White,Male,0,0,50,United-States,>50K
21,Transport-moving,White,Female,0,0,40,United-States,<=50K
50,Transport-moving,White,Male,0,0,40,United-States,>50K
34,Handlers-cleaners,White,Male,0,0,40,United-States,>50K
33,Craft-repair,White,Male,0,0,50,United-States,<=50K
43,Sales,White,Female,0,0,44,Poland,<=50K
57,Adm-clerical,Black,Female,0,0,35,United-States,<=50K
64,Craft-repair,White,Female,0,0,20,United-States,<=50K
24,Other-service,White,Female,0,0,40,United-States,<=50K
32,Adm-clerical,White,Female,4101,0,50,United-States,<=50K
41,Exec-managerial,Asian-Pac-Islander,Male,0,0,60,United-States,<=50K
50,Protective-serv,White,Male,0,0,40,United-States,>50K
26,Sales,White,Female,0,0,40,United-States,<=50K
42,Prof-specialty,White,Male,0,0,50,United-States,>50K
40,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
35,Tech-support,White,Male,0,0,40,United-States,<=50K
61,Craft-repair,White,Male,0,0,40,United-States,>50K
20,Craft-repair,White,Male,0,0,40,United-States,<=50K
30,Adm-clerical,White,Male,0,0,40,United-States,<=50K
26,Adm-clerical,Black,Female,0,0,40,United-States,<=50K
20,Other-service,White,Male,0,0,30,United-States,<=50K
43,Adm-clerical,White,Female,0,0,40,United-States,<=50K
24,Sales,White,Male,0,0,40,United-States,<=50K
20,Adm-clerical,Black,Female,0,0,20,United-States,<=50K
27,Adm-clerical,White,Female,0,0,35,United-States,<=50K
39,Armed-Forces,White,Male,0,0,50,United-States,<=50K
29,Farming-fishing,White,Male,0,0,50,United-States,<=50K
43,Machine-op-inspct,Black,Female,0,0,38,United-States,<=50K
39,Exec-managerial,Black,Female,0,0,60,United-States,<=50K
52,Exec-managerial,White,Male,0,0,48,United-States,<=50K
28,Protective-serv,White,Male,0,0,40,United-States,<=50K
24,Farming-fishing,White,Male,0,0,20,United-States,<=50K
60,Prof-specialty,White,Female,0,0,45,United-States,>50K
52,Exec-managerial,White,Male,0,2559,60,United-States,>50K
22,Exec-managerial,White,Male,0,0,40,United-States,<=50K
58,Exec-managerial,White,Male,0,0,40,United-States,<=50K
73,Farming-fishing,White,Male,6418,0,99,United-States,>50K
28,Adm-clerical,White,Male,0,0,40,United-States,<=50K
42,Other-service,White,Male,0,0,40,United-States,>50K
49,Craft-repair,White,Male,0,0,40,United-States,>50K
59,Farming-fishing,White,Male,0,0,48,United-States,<=50K
35,Other-service,White,Male,0,0,40,Puerto-Rico,<=50K
37,Other-service,White,Female,2635,0,40,United-States,<=50K
28,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
35,Craft-repair,White,Male,0,0,40,United-States,<=50K
49,Exec-managerial,White,Female,0,0,45,United-States,>50K
54,Exec-managerial,White,Male,0,0,56,United-States,<=50K
19,Adm-clerical,White,Female,0,0,30,United-States,<=50K
61,Transport-moving,White,Male,0,0,40,United-States,>50K
60,Sales,White,Male,0,0,40,United-States,<=50K
30,Machine-op-inspct,White,Male,0,0,40,United-States,>50K
18,Other-service,White,Female,0,0,15,United-States,<=50K
56,Adm-clerical,White,Male,0,0,45,United-States,>50K
44,Machine-op-inspct,Black,Male,0,0,30,United-States,<=50K
43,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
45,Prof-specialty,White,Male,0,0,55,United-States,<=50K
33,Other-service,Asian-Pac-Islander,Female,0,0,48,China,<=50K
59,Other-service,White,Male,0,0,40,United-States,<=50K
36,Craft-repair,White,Male,0,0,30,United-States,<=50K
59,Machine-op-inspct,White,Male,0,1887,40,United-States,>50K
28,Craft-repair,White,Male,0,0,40,United-States,<=50K
33,Craft-repair,White,Male,0,2603,32,Mexico,<=50K
20,Farming-fishing,White,Male,0,0,40,United-States,<=50K
20,Sales,White,Male,0,0,40,United-States,<=50K
31,Sales,White,Male,0,0,50,United-States,>50K
20,Adm-clerical,White,Female,0,0,30,United-States,<=50K
45,Craft-repair,Black,Female,0,0,40,United-States,<=50K
28,Craft-repair,White,Male,3411,0,40,United-States,<=50K
24,Prof-specialty,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
36,Machine-op-inspct,White,Female,0,0,40,United-States,<=50K
29,Other-service,White,Male,0,0,35,United-States,<=50K
32,Other-service,White,Female,0,0,36,Puerto-Rico,<=50K
34,Transport-moving,White,Male,0,0,40,United-States,<=50K
46,Prof-specialty,White,Male,15024,0,40,United-States,>50K
29,Sales,White,Male,0,0,50,United-States,>50K
60,Transport-moving,White,Male,0,0,40,United-States,<=50K
56,Exec-managerial,White,Male,0,1651,40,United-States,<=50K
42,Transport-moving,White,Male,0,0,40,United-States,<=50K
55,Prof-specialty,Asian-Pac-Islander,Male,0,0,70,England,>50K
24,Craft-repair,Asian-Pac-Islander,Male,8614,0,40,United-States,>50K
28,Prof-specialty,White,Male,0,0,40,United-States,<=50K
45,Adm-clerical,Black,Female,0,0,32,United-States,<=50K
30,Exec-managerial,White,Male,0,0,40,United-States,<=50K
19,Adm-clerical,White,Female,0,0,35,United-States,<=50K
40,Sales,White,Male,0,0,8,United-States,<=50K
62,Prof-specialty,White,Male,0,0,18,United-States,<=50K
41,Other-service,Other,Male,0,0,40,United-States,<=50K
27,Craft-repair,White,Male,0,0,60,United-States,<=50K
54,Prof-specialty,White,Male,0,0,30,United-States,>50K
30,Adm-clerical,White,Female,0,0,55,United-States,<=50K
30,Adm-clerical,White,Male,0,0,40,United-States,<=50K
27,Handlers-cleaners,Black,Male,0,0,40,United-States,<=50K
40,Prof-specialty,White,Male,0,1902,48,United-States,>50K
24,Exec-managerial,White,Male,0,0,20,United-States,<=50K
25,Exec-managerial,White,Male,0,0,75,United-States,<=50K
31,Other-service,White,Female,0,0,40,United-States,<=50K
24,Prof-specialty,White,Female,0,0,40,United-States,<=50K
56,Prof-specialty,White,Male,0,0,66,United-States,<=50K
34,Prof-specialty,White,Male,4865,0,55,United-States,<=50K
26,Prof-specialty,White,Female,0,0,36,United-States,<=50K
51,Adm-clerical,White,Male,15024,0,40,United-States,>50K
36,Sales,White,Female,0,0,35,United-States,<=50K
61,Sales,White,Male,0,0,50,United-States,>50K
46,Prof-specialty,White,Male,99999,0,60,United-States,>50K
26,Craft-repair,White,Male,0,0,40,United-States,<=50K
57,Adm-clerical,Black,Male,0,0,40,United-States,<=50K
22,Prof-specialty,White,Male,0,0,40,United-States,<=50K
46,Prof-specialty,White,Male,0,0,40,United-States,>50K
25,Prof-specialty,White,Female,0,0,40,United-States,<=50K
68,Prof-specialty,White,Male,0,2149,40,United-States,<=50K
18,Adm-clerical,White,Female,0,0,40,United-States,<=50K
57,Prof-specialty,Asian-Pac-Islander,Male,0,0,40,Taiwan,>50K
48,Farming-fishing,White,Male,0,0,70,United-States,<=50K
44,Prof-specialty,White,Male,0,0,45,United-States,<=50K
29,Craft-repair,White,Male,0,0,40,United-States,<=50K
41,Tech-support,White,Male,0,0,40,United-States,>50K
33,Craft-repair,White,Male,0,0,58,United-States,<=50K
26,Sales,White,Male,0,0,40,United-States,<=50K
20,Prof-specialty,White,Female,0,0,15,United-States,<=50K
59,Craft-repair,White,Male,0,0,40,United-States,<=50K
41,Sales,White,Male,0,0,48,United-States,<=50K
22,Adm-clerical,Black,Male,0,0,40,United-States,<=50K
19,Handlers-cleaners,White,Male,0,0,10,United-States,<=50K
20,Exec-managerial,White,Female,0,0,20,United-States,<=50K
19,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
57,Sales,Asian-Pac-Islander,Male,0,0,20,United-States,<=50K
56,Transport-moving,White,Male,0,0,40,United-States,<=50K
35,Exec-managerial,White,Male,0,0,50,United-States,>50K
43,Exec-managerial,White,Male,0,0,50,United-States,>50K
44,Exec-managerial,White,Male,99999,0,70,United-States,>50K
57,Exec-managerial,White,Male,0,2824,50,United-States,>50K
19,Machine-op-inspct,White,Female,0,0,38,United-States,<=50K
60,Farming-fishing,White,Male,0,0,40,United-States,<=50K
43,Other-service,White,Female,0,0,40,United-States,<=50K
24,Adm-clerical,Black,Female,0,0,20,United-States,<=50K
90,Other-service,Black,Male,0,2206,40,United-States,<=50K
47,Adm-clerical,White,Female,0,0,40,United-States,<=50K
31,Adm-clerical,White,Female,0,0,27,United-States,<=50K
20,Adm-clerical,White,Female,0,0,20,United-States,<=50K
31,Sales,White,Male,0,0,38,United-States,>50K
61,Transport-moving,White,Male,0,0,30,United-States,<=50K
41,Prof-specialty,White,Female,0,0,35,United-States,<=50K
37,Transport-moving,White,Male,0,0,45,United-States,<=50K
40,Other-service,White,Male,0,0,25,United-States,<=50K
53,Sales,White,Female,0,0,35,United-States,<=50K
26,Transport-moving,White,Male,0,0,40,United-States,<=50K
30,Adm-clerical,Black,Female,0,0,40,United-States,>50K
31,Prof-specialty,White,Male,0,0,90,United-States,>50K
51,Tech-support,White,Male,0,0,30,United-States,<=50K
36,Adm-clerical,White,Female,0,0,37,United-States,<=50K
56,Exec-managerial,White,Male,0,0,25,United-States,<=50K
33,Other-service,White,Female,0,0,45,United-States,<=50K
20,Other-service,White,Female,0,0,40,United-States,<=50K
19,Other-service,White,Female,0,0,20,United-States,<=50K
55,Other-service,White,Female,0,0,40,United-States,<=50K
33,Handlers-cleaners,White,Male,0,0,40,Mexico,<=50K
27,Protective-serv,White,Male,0,0,40,United-States,<=50K
30,Transport-moving,White,Male,0,0,40,United-States,<=50K
21,Other-service,White,Male,0,0,40,United-States,<=50K
31,Adm-clerical,White,Female,0,0,20,United-States,<=50K
52,Adm-clerical,White,Male,0,0,40,United-States,>50K
82,Handlers-cleaners,Amer-Indian-Eskimo,Male,0,0,3,United-States,<=50K
38,Sales,White,Female,0,0,50,United-States,<=50K
24,Prof-specialty,White,Male,0,0,40,United-States,<=50K
35,Transport-moving,Black,Male,0,0,50,United-States,<=50K
19,Sales,White,Male,0,0,50,United-States,<=50K
18,Craft-repair,White,Male,0,0,25,United-States,<=50K
31,Adm-clerical,White,Female,0,0,35,United-States,<=50K
28,Adm-clerical,White,Female,0,0,40,United-States,<=50K
35,Craft-repair,White,Male,0,0,40,United-States,<=50K
34,Sales,White,Male,0,0,45,United-States,<=50K
34,Craft-repair,White,Male,0,0,40,United-States,<=50K
37,Sales,White,Male,0,0,60,United-States,<=50K
25,Adm-clerical,White,Female,0,0,50,United-States,<=50K
28,Exec-managerial,White,Male,0,0,65,United-States,>50K
36,Sales,White,Female,0,0,35,United-States,<=50K
69,Exec-managerial,White,Female,2346,0,15,United-States,<=50K
47,Exec-managerial,Black,Male,0,1977,50,United-States,>50K
75,Farming-fishing,White,Male,0,0,20,United-States,<=50K
40,Craft-repair,White,Male,0,0,44,United-States,<=50K
37,Adm-clerical,White,Female,0,0,40,United-States,<=50K
51,Craft-repair,White,Male,0,0,40,United-States,<=50K
21,Handlers-cleaners,White,Male,0,0,40,Mexico,<=50K
35,Craft-repair,White,Male,0,0,60,United-States,<=50K
22,Adm-clerical,White,Male,0,0,40,United-States,<=50K
29,Prof-specialty,White,Female,0,0,72,United-States,<=50K
51,Transport-moving,White,Male,0,0,40,United-States,<=50K
44,Sales,White,Female,0,0,40,United-States,>50K
50,Sales,White,Male,0,0,80,United-States,<=50K
52,Craft-repair,Other,Male,0,0,50,Puerto-Rico,<=50K
32,Exec-managerial,White,Female,0,0,30,United-States,<=50K
52,Adm-clerical,White,Female,0,0,45,United-States,<=50K
46,Other-service,White,Female,0,0,28,United-States,<=50K
35,Other-service,White,Male,0,0,40,United-States,<=50K
49,Craft-repair,White,Male,0,0,45,United-States,>50K
70,Other-service,Black,Female,0,0,38,United-States,<=50K
18,Priv-house-serv,White,Female,0,0,30,United-States,<=50K
34,Transport-moving,White,Male,0,0,40,United-States,<=50K
47,Craft-repair,White,Male,0,0,40,United-States,<=50K
29,Sales,White,Female,0,0,40,United-States,<=50K
23,Exec-managerial,White,Male,0,0,40,United-States,<=50K
40,Craft-repair,White,Male,0,1579,40,United-States,<=50K
37,Sales,White,Male,99999,0,60,United-States,>50K
26,Craft-repair,White,Male,0,0,40,Mexico,<=50K
68,Exec-managerial,White,Male,0,0,2,United-States,<=50K
53,Adm-clerical,White,Female,4386,0,40,United-States,>50K
