age,occupation,education,education-num,marital-status,race,sex
19,Sales,12th,8,Never-married,White,Male
45,Prof-specialty,Doctorate,16,Married-civ-spouse,White,Male
31,Exec-managerial,Bachelors,13,Married-civ-spouse,White,Male
33,Exec-managerial,HS-grad,9,Never-married,White,Female
39,Priv-house-serv,HS-grad,9,Divorced,White,Female
49,Craft-repair,HS-grad,9,Married-civ-spouse,Black,Male
49,Prof-specialty,HS-grad,9,Separated,White,Female
18,Handlers-cleaners,HS-grad,9,Never-married,White,Male
24,Sales,Bachelors,13,Never-married,Black,Male
33,Adm-clerical,Bachelors,13,Never-married,White,Male
20,Tech-support,Some-college,10,Never-married,White,Female
20,Handlers-cleaners,Some-college,10,Never-married,White,Male
51,Craft-repair,HS-grad,9,Married-civ-spouse,White,Male
67,Prof-specialty,11th,7,Married-civ-spouse,White,Male
26,Adm-clerical,Bachelors,13,Never-married,White,Male
49,Prof-specialty,Bachelors,13,Divorced,White,Male
64,Craft-repair,Some-college,10,Married-civ-spouse,White,Male
21,Exec-managerial,Some-college,10,Never-married,Black,Male
25,Exec-managerial,Bachelors,13,Never-married,White,Male
39,Adm-clerical,HS-grad,9,Divorced,White,Female
51,Other-service,HS-grad,9,Divorced,White,Female
28,Other-service,7th-8th,4,Never-married,White,Female
52,Handlers-cleaners,HS-grad,9,Married-civ-spouse,Asian-Pac-Islander,Male
35,Craft-repair,HS-grad,9,Divorced,White,Male
50,Exec-managerial,Some-college,10,Married-civ-spouse,White,Male
51,Tech-support,Some-college,10,Married-civ-spouse,White,Male
64,Prof-specialty,Bachelors,13,Married-civ-spouse,White,Male
26,Adm-clerical,Assoc-acdm,12,Married-civ-spouse,White,Female
26,Transport-moving,Some-college,10,Married-civ-spouse,Black,Male
50,Craft-repair,Bachelors,13,Never-married,White,Male
43,Machine-op-inspct,Some-college,10,Divorced,White,Male
36,Craft-repair,HS-grad,9,Divorced,White,Male
45,Craft-repair,Prof-school,15,Never-married,White,Male
33,Handlers-cleaners,HS-grad,9,Never-married,White,Male
32,Machine-op-inspct,12th,8,Married-civ-spouse,White,Male
50,Sales,HS-grad,9,Married-civ-spouse,Black,Female
54,Machine-op-inspct,Some-college,10,Divorced,White,Male
23,Other-service,HS-grad,9,Never-married,White,Female
30,Adm-clerical,Some-college,10,Divorced,Black,Female
17,Machine-op-inspct,10th,6,Never-married,White,Male
23,Other-service,12th,8,Never-married,White,Female
60,Exec-managerial,Bachelors,13,Married-civ-spouse,White,Male
32,Craft-repair,HS-grad,9,Married-civ-spouse,White,Male
59,Prof-specialty,Assoc-voc,11,Divorced,White,Male
48,Prof-specialty,Doctorate,16,Married-civ-spouse,White,Male
22,Exec-managerial,Bachelors,13,Married-civ-spouse,White,Male
24,Transport-moving,HS-grad,9,Never-married,White,Male
44,Exec-managerial,Bachelors,13,Married-civ-spouse,Black,Male
38,Prof-specialty,Prof-school,15,Married-civ-spouse,White,Male
17,Adm-clerical,11th,7,Never-married,White,Female
45,Craft-repair,HS-grad,9,Widowed,Black,Female
46,Adm-clerical,HS-grad,9,Divorced,White,Female
35,Prof-specialty,Some-college,10,Married-civ-spouse,White,Male
20,Sales,Some-college,10,Never-married,Asian-Pac-Islander,Female
36,Craft-repair,12th,8,Married-civ-spouse,Other,Male
51,Exec-managerial,Doctorate,16,Married-civ-spouse,White,Male
17,Sales,11th,7,Never-married,White,Female
31,Craft-repair,HS-grad,9,Divorced,White,Male
41,Sales,Bachelors,13,Married-civ-spouse,White,Male
61,Craft-repair,12th,8,Married-civ-spouse,White,Male
22,Adm-clerical,HS-grad,9,Never-married,White,Female
40,Adm-clerical,Bachelors,13,Never-married,Black,Female
54,Transport-moving,Assoc-voc,11,Married-civ-spouse,Black,Male
48,Transport-moving,HS-grad,9,Married-civ-spouse,White,Male
30,Prof-specialty,Assoc-voc,11,Never-married,White,Male
35,Machine-op-inspct,Some-college,10,Married-civ-spouse,White,Male
25,Exec-managerial,Bachelors,13,Never-married,White,Male
42,Adm-clerical,Bachelors,13,Divorced,White,Male
60,Craft-repair,HS-grad,9,Divorced,White,Male
44,Exec-managerial,Bachelors,13,Divorced,White,Female
41,Protective-serv,Assoc-acdm,12,Married-civ-spouse,White,Male
20,Other-service,Some-college,10,Never-married,White,Female
26,Other-service,Some-college,10,Never-married,Black,Female
27,Exec-managerial,Assoc-acdm,12,Never-married,White,Male
72,Prof-specialty,Doctorate,16,Married-civ-spouse,White,Male
26,Exec-managerial,Bachelors,13,Never-married,White,Female
57,Sales,Some-college,10,Married-civ-spouse,White,Male
51,Handlers-cleaners,5th-6th,3,Married-civ-spouse,Black,Male
60,Exec-managerial,Some-college,10,Married-civ-spouse,White,Male
25,Prof-specialty,Bachelors,13,Married-civ-spouse,White,Male
43,Machine-op-inspct,9th,5,Never-married,White,Female
30,Transport-moving,HS-grad,9,Married-civ-spouse,White,Male
31,Sales,HS-grad,9,Married-civ-spouse,White,Female
36,Exec-managerial,HS-grad,9,Married-civ-spouse,White,Female
28,Other-service,HS-grad,9,Never-married,White,Female
61,Adm-clerical,Some-college,10,Married-civ-spouse,White,Male
55,Other-service,7th-8th,4,Never-married,White,Female
34,Transport-moving,HS-grad,9,Divorced,White,Male
47,Transport-moving,10th,6,Married-spouse-absent,Black,Male
31,Other-service,HS-grad,9,Divorced,White,Female
58,Other-service,11th,7,Widowed,White,Female
45,Prof-specialty,Doctorate,16,Married-civ-spouse,White,Male
38,Exec-managerial,Masters,14,Married-civ-spouse,White,Male
23,Adm-clerical,Bachelors,13,Never-married,White,Female
34,Craft-repair,HS-grad,9,Married-civ-spouse,White,Male
51,Prof-specialty,Masters,14,Never-married,White,Male
17,Sales,11th,7,Never-married,White,Female
23,Adm-clerical,Some-college,10,Married-civ-spouse,Asian-Pac-Islander,Male
36,Sales,HS-grad,9,Separated,Black,Female
50,Prof-specialty,Prof-school,15,Married-civ-spouse,White,Male
49,Transport-moving,HS-grad,9,Married-civ-spouse,Black,Male
29,Craft-repair,10th,6,Never-married,Black,Male
17,Adm-clerical,11th,7,Never-married,White,Female
25,Other-service,Bachelors,13,Never-married,Black,Female
21,Prof-specialty,Some-college,10,Never-married,White,Female
38,Sales,Some-college,10,Divorced,White,Female
32,Craft-repair,Assoc-voc,11,Married-spouse-absent,White,Male
57,Other-service,HS-grad,9,Married-civ-spouse,White,Male
45,Prof-specialty,Masters,14,Divorced,White,Female
26,Craft-repair,HS-grad,9,Married-civ-spouse,White,Male
68,Exec-managerial,Bachelors,13,Married-civ-spouse,White,Male
53,Exec-managerial,Bachelors,13,Married-civ-spouse,White,Male
47,Sales,Bachelors,13,Never-married,White,Male
28,Craft-repair,7th-8th,4,Married-civ-spouse,White,Male
44,Exec-managerial,Some-college,10,Divorced,White,Male
33,Adm-clerical,Assoc-voc,11,Divorced,White,Male
46,Machine-op-inspct,HS-grad,9,Married-civ-spouse,White,Male
50,Farming-fishing,Masters,14,Married-civ-spouse,White,Male
27,Prof-specialty,Bachelors,13,Never-married,White,Male
50,Adm-clerical,Some-college,10,Married-civ-spouse,Asian-Pac-Islander,Male
53,Transport-moving,7th-8th,4,Never-married,Amer-Indian-Eskimo,Male
61,Sales,HS-grad,9,Divorced,White,Female
32,Exec-managerial,Bachelors,13,Married-civ-spouse,White,Male
32,Sales,Some-college,10,Married-civ-spouse,White,Male
35,Tech-support,Assoc-voc,11,Married-civ-spouse,White,Male
42,Adm-clerical,Bachelors,13,Married-civ-spouse,White,Female
20,Sales,HS-grad,9,Never-married,White,Male
54,Farming-fishing,Bachelors,13,Married-civ-spouse,White,Male
44,Adm-clerical,HS-grad,9,Separated,White,Female
61,Adm-clerical,HS-grad,9,Widowed,White,Female
34,Other-service,Some-college,10,Married-civ-spouse,White,Male
27,Sales,Some-college,10,Never-married,White,Male
61,Machine-op-inspct,Some-college,10,Widowed,White,Female
35,Sales,HS-grad,9,Divorced,White,Male
36,Craft-repair,Some-college,10,Divorced,White,Female
39,Sales,HS-grad,9,Never-married,White,Female
26,Exec-managerial,Bachelors,13,Never-married,White,Male
25,Exec-managerial,Masters,14,Never-married,White,Male
24,Adm-clerical,Assoc-voc,11,Never-married,Asian-Pac-Islander,Female
51,Prof-specialty,HS-grad,9,Divorced,White,Female
22,Transport-moving,Some-college,10,Never-married,White,Female
51,Craft-repair,HS-grad,9,Married-civ-spouse,White,Male
20,Priv-house-serv,9th,5,Never-married,White,Male
52,Exec-managerial,Masters,14,Married-civ-spouse,Asian-Pac-Islander,Male
50,Craft-repair,HS-grad,9,Married-civ-spouse,White,Male
17,Priv-house-serv,11th,7,Never-married,White,Female
30,Prof-specialty,Bachelors,13,Never-married,Black,Male
47,Machine-op-inspct,HS-grad,9,Never-married,Amer-Indian-Eskimo,Male
27,Adm-clerical,Assoc-voc,11,Married-civ-spouse,White,Female
33,Craft-repair,HS-grad,9,Married-civ-spouse,White,Male
28,Adm-clerical,Assoc-voc,11,Married-civ-spouse,Asian-Pac-Islander,Female
29,Adm-clerical,Assoc-acdm,12,Never-married,Asian-Pac-Islander,Female
59,Exec-managerial,HS-grad,9,Divorced,White,Female
58,Craft-repair,HS-grad,9,Widowed,White,Male
47,Prof-specialty,Bachelors,13,Married-civ-spouse,White,Male
29,Tech-support,Assoc-voc,11,Married-civ-spouse,White,Female
21,Prof-specialty,Some-college,10,Never-married,White,Male
32,Sales,10th,6,Divorced,White,Female
18,Craft-repair,HS-grad,9,Never-married,White,Female
55,Transport-moving,HS-grad,9,Divorced,White,Male
19,Sales,Some-college,10,Never-married,White,Female
39,Exec-managerial,Bachelors,13,Never-married,White,Male
36,Other-service,10th,6,Divorced,White,Female
23,Transport-moving,HS-grad,9,Married-civ-spouse,White,Male
35,Craft-repair,HS-grad,9,Married-civ-spouse,White,Male
57,Transport-moving,HS-grad,9,Widowed,White,Female
23,Adm-clerical,HS-grad,9,Never-married,White,Female
40,Adm-clerical,Bachelors,13,Married-civ-spouse,White,Male
43,Tech-support,Bachelors,13,Married-spouse-absent,Asian-Pac-Islander,Male
28,Sales,Bachelors,13,Never-married,White,Male
21,Machine-op-inspct,Assoc-voc,11,Never-married,White,Male
18,Sales,11th,7,Never-married,Black,Female
41,Adm-clerical,Some-college,10,Divorced,White,Female
35,Prof-specialty,Bachelors,13,Married-civ-spouse,White,Male
40,Prof-specialty,Doctorate,16,Married-civ-spouse,White,Male
43,Adm-clerical,HS-grad,9,Married-civ-spouse,White,Male
18,Handlers-cleaners,12th,8,Never-married,White,Male
31,Exec-managerial,HS-grad,9,Married-civ-spouse,White,Male
20,Handlers-cleaners,HS-grad,9,Never-married,White,Male
27,Adm-clerical,Bachelors,13,Never-married,White,Female
33,Prof-specialty,Bachelors,13,Married-civ-spouse,White,Male
30,Adm-clerical,HS-grad,9,Married-civ-spouse,White,Female
40,Prof-specialty,Some-college,10,Divorced,Black,Female
49,Sales,Assoc-acdm,12,Married-civ-spouse,White,Male
43,Transport-moving,HS-grad,9,Married-civ-spouse,White,Male
36,Craft-repair,Some-college,10,Married-civ-spouse,White,Male
26,Adm-clerical,Bachelors,13,Never-married,White,Male
35,Prof-specialty,Prof-school,15,Married-civ-spouse,White,Male
34,Sales,Some-college,10,Divorced,White,Female
37,Machine-op-inspct,HS-grad,9,Married-civ-spouse,Black,Male
27,Exec-managerial,Bachelors,13,Married-civ-spouse,White,Male
38,Farming-fishing,HS-grad,9,Divorced,White,Male
61,Adm-clerical,HS-grad,9,Widowed,White,Female
64,Exec-managerial,Assoc-acdm,12,Married-civ-spouse,White,Male
23,Handlers-cleaners,Assoc-voc,11,Married-civ-spouse,White,Male
33,Other-service,Some-college,10,Married-civ-spouse,White,Female
23,Adm-clerical,Some-college,10,Never-married,White,Female
37,Adm-clerical,HS-grad,9,Divorced,White,Female
45,Exec-managerial,Bachelors,13,Separated,White,Female
39,Sales,HS-grad,9,Married-civ-spouse,White,Male
19,Handlers-cleaners,7th-8th,4,Married-civ-spouse,White,Male
18,Other-service,11th,7,Never-married,White,Female
23,Adm-clerical,Some-college,10,Never-married,White,Female
44,Adm-clerical,Assoc-voc,11,Married-civ-spouse,White,Female
41,Other-service,Assoc-voc,11,Married-civ-spouse,Asian-Pac-Islander,Male
17,Sales,11th,7,Never-married,White,Female
32,Craft-repair,Bachelors,13,Married-civ-spouse,White,Male
40,Exec-managerial,Masters,14,Married-civ-spouse,White,Male
19,Adm-clerical,HS-grad,9,Married-AF-spouse,White,Female
49,Craft-repair,HS-grad,9,Divorced,White,Male
37,Other-service,HS-grad,9,Married-civ-spouse,White,Male
36,Other-service,Some-college,10,Separated,Black,Female
29,Handlers-cleaners,HS-grad,9,Married-civ-spouse,White,Male
32,Handlers-cleaners,HS-grad,9,Married-civ-spouse,White,Male
23,Tech-support,Bachelors,13,Never-married,White,Female
41,Craft-repair,Some-college,10,Divorced,White,Male
44,Prof-specialty,Masters,14,Married-civ-spouse,White,Male
18,Prof-specialty,12th,8,Never-married,White,Male
34,Tech-support,Bachelors,13,Married-civ-spouse,White,Male
35,Sales,Bachelors,13,Married-civ-spouse,White,Male
64,Sales,1st-4th,2,Married-civ-spouse,White,Male
21,Other-service,Assoc-acdm,12,Never-married,White,Female
60,Other-service,HS-grad,9,Separated,Black,Male
53,Transport-moving,HS-grad,9,Married-civ-spouse,White,Male
34,Prof-specialty,Assoc-voc,11,Never-married,White,Female
35,Prof-specialty,HS-grad,9,Married-civ-spouse,White,Female
28,Sales,HS-grad,9,Never-married,White,Female
39,Sales,Some-college,10,Married-civ-spouse,White,Male
25,Adm-clerical,HS-grad,9,Never-married,Black,Male
31,Sales,Bachelors,13,Married-civ-spouse,White,Male
22,Adm-clerical,Some-college,10,Never-married,White,Female
30,Prof-specialty,Assoc-acdm,12,Never-married,Black,Female
38,Prof-specialty,Prof-school,15,Married-civ-spouse,White,Male
37,Prof-specialty,Prof-school,15,Married-civ-spouse,White,Male
69,Other-service,Bachelors,13,Married-civ-spouse,White,Male
39,Exec-managerial,Masters,14,Never-married,White,Female
39,Exec-managerial,Some-college,10,Married-civ-spouse,White,Male
29,Other-service,HS-grad,9,Never-married,White,Male
73,Sales,Bachelors,13,Married-civ-spouse,White,Male
38,Adm-clerical,Bachelors,13,Married-civ-spouse,White,Female
19,Craft-repair,HS-grad,9,Never-married,White,Female
56,Other-service,7th-8th,4,Never-married,White,Female
38,Sales,Some-college,10,Divorced,Black,Female
20,Other-service,HS-grad,9,Never-married,White,Male
30,Craft-repair,7th-8th,4,Married-civ-spouse,White,Male
53,Prof-specialty,Bachelors,13,Married-civ-spouse,White,Male
39,Sales,Assoc-acdm,12,Married-civ-spouse,White,Male
33,Other-service,Assoc-voc,11,Divorced,White,Female
42,Prof-specialty,Masters,14,Married-civ-spouse,White,Male
46,Machine-op-inspct,HS-grad,9,Married-civ-spouse,Asian-Pac-Islander,Male
17,Craft-repair,11th,7,Never-married,White,Male
33,Exec-managerial,Masters,14,Never-married,White,Male
46,Prof-specialty,Bachelors,13,Married-civ-spouse,White,Male
35,Other-service,HS-grad,9,Married-civ-spouse,White,Male
17,Other-service,10th,6,Never-married,White,Male
23,Handlers-cleaners,Some-college,10,Married-civ-spouse,White,Male
24,Craft-repair,HS-grad,9,Married-civ-spouse,White,Male
40,Exec-managerial,HS-grad,9,Divorced,White,Female
57,Handlers-cleaners,Some-college,10,Never-married,Black,Male
55,Craft-repair,Some-college,10,Married-civ-spouse,White,Male
25,Transport-moving,HS-grad,9,Married-civ-spouse,White,Male
45,Handlers-cleaners,9th,5,Married-civ-spouse,Asian-Pac-Islander,Male
47,Exec-managerial,Some-college,10,Married-civ-spouse,White,Male
27,Prof-specialty,Assoc-acdm,12,Never-married,White,Male
33,Other-service,HS-grad,9,Divorced,White,Female
54,Exec-managerial,Bachelors,13,Married-civ-spouse,White,Male
26,Craft-repair,Some-college,10,Never-married,White,Male
22,Adm-clerical,Some-college,10,Never-married,White,Female
40,Prof-specialty,Assoc-voc,11,Never-married,White,Male
47,Sales,HS-grad,9,Married-civ-spouse,White,Female
31,Machine-op-inspct,9th,5,Never-married,White,Male
43,Sales,Some-college,10,Married-spouse-absent,White,Male
51,Exec-managerial,Some-college,10,Married-civ-spouse,White,Female
37,Exec-managerial,Some-college,10,Separated,White,Male
30,Adm-clerical,Some-college,10,Never-married,Black,Female
56,Exec-managerial,HS-grad,9,Married-civ-spouse,White,Male
25,Tech-support,Some-college,10,Never-married,Black,Male
25,Sales,Bachelors,13,Never-married,White,Female
40,Exec-managerial,Bachelors,13,Married-civ-spouse,White,Male
20,Prof-specialty,Some-college,10,Never-married,White,Female
42,Prof-specialty,Masters,14,Married-civ-spouse,White,Male
33,Exec-managerial,Masters,14,Married-civ-spouse,White,Male
35,Other-service,10th,6,Widowed,Black,Female
46,Tech-support,Bachelors,13,Married-civ-spouse,White,Male
49,Adm-clerical,Some-college,10,Never-married,Black,Female
26,Machine-op-inspct,Some-college,10,Married-civ-spouse,White,Male
61,Adm-clerical,Some-college,10,Married-civ-spouse,White,Male
65,Priv-house-serv,9th,5,Widowed,Black,Female
47,Other-service,HS-grad,9,Divorced,White,Male
33,Transport-moving,HS-grad,9,Married-civ-spouse,Black,Male
69,Other-service,Assoc-acdm,12,Divorced,White,Female
47,Exec-managerial,Masters,14,Married-civ-spouse,White,Male
45,Other-service,1st-4th,2,Married-civ-spouse,White,Female
40,Adm-clerical,Some-college,10,Never-married,Amer-Indian-Eskimo,Female
67,Prof-specialty,Doctorate,16,Never-married,White,Female
30,Adm-clerical,Some-college,10,Married-civ-spouse,Asian-Pac-Islander,Male
41,Adm-clerical,HS-grad,9,Married-civ-spouse,White,Male
23,Tech-support,Some-college,10,Never-married,White,Male
38,Other-service,Some-college,10,Married-civ-spouse,Black,Male
45,Handlers-cleaners,Some-college,10,Divorced,White,Male
28,Machine-op-inspct,HS-grad,9,Never-married,White,Male
53,Craft-repair,HS-grad,9,Married-civ-spouse,White,Male
30,Prof-specialty,Prof-school,15,Never-married,White,Male
44,Other-service,Some-college,10,Never-married,Black,Male
56,Machine-op-inspct,HS-grad,9,Married-civ-spouse,White,Male
44,Farming-fishing,Bachelors,13,Married-civ-spouse,White,Male
49,Tech-support,Some-college,10,Married-civ-spouse,White,Male
50,Sales,Masters,14,Divorced,White,Female
60,Sales,Some-college,10,Married-civ-spouse,White,Male
25,Sales,Some-college,10,Married-civ-spouse,White,Male
